market_return
0.0
0.012777477
0.0013274545
-0.0036977632
-0.029710773
0.0039690924
-0.005866944
0.0044554705
0.0050100572
0.0005689443
0.0041895183
-0.007489657
-0.00087767775
-0.017700737
-0.008877865
-0.0103367595
-0.030453738
0.00763157
-0.0011442123
0.012293999
-0.009787463
0.018332079
-0.014521841
-0.020372381
0.00013597563
0.008293739
0.0053281737
-0.0051651127
0.00693123
-0.0025580227
0.0065737646
0.015922466
-0.00073176366
-0.007031394
0.0014526412
-0.0024131883
-0.0023247632
-0.0014908254
0.014365027
0.015786521
0.014232066
-0.0011012114
0.00393431
0.0018614049
-0.005763046
0.0015619624
-0.0015838889
0.00019726685
-0.0010008817
0.0070006703
0.0050733527
-0.00079653773
0.0043195006
-0.0063180574
0.001382204
0.0041189953
0.007900144
0.005912061
-0.005399237
-0.00027028593
0.0025623287
0.010514463
-0.002545028
0.001674099
-0.006245679
0.0021942274
-0.0012382449
0.000438272
-0.0026551052
-0.0036723053
-0.007286074
0.004984498
0.007866523
0.0026244065
0.0011848891
0.00261971
-0.0014795207
-0.009300645
0.003705007
0.0071585155
-0.0063595455
-0.012744456
0.006646518
-0.0004217441
-0.013572152
0.023501832
-0.008156934
0.007254375
0.008791626
-0.00617445
-0.0032392784
0.00065733964
-0.022550035
0.0034833935
-0.0056742136
-0.0033432525
-0.022552583
0.011613443
0.013252711
0.010067996
0.0073926123
-0.012054387
0.007617151
0.012218102
0.004254832
-0.012526332
-0.009261475
0.006107767
0.013627037
0.005887932
0.0076291007
0.0022414383
3.979039e-05
0.003937444
-0.0040078117
0.013429559
-0.00465278
0.0044658855
-0.0016333184
-0.0042774505
0.008784773
-0.008448774
0.005617703
-0.0069047846
-0.0012799052
0.0022494835
0.006506468
-0.004098767
0.009835887
0.006330281
0.00190103
0.0017820062
-0.0026904754
-0.0016632512
0.0066244197
-0.0012318497
-0.004019955
0.0045702956
0.005476107
-0.0013391316
-0.0059635593
0.003953248
0.00038137025
0.0002498172
-0.0016384316
0.0090810135
0.0036664957
0.0034162425
-0.0009224521
-0.0024185367
0.0074262517
-0.003298048
-0.004655852
0.005077018
0.005296605
-0.0037244875
-0.0015112257
0.010104193
0.008459
-0.00013227575
0.0063728085
-0.003941092
-0.008157176
0.0060176514
-0.008414229
0.0026787862
-0.00056330324
0.010064037
0.0033767319
0.004515002
0.0125814
0.0066918274
0.003636355
0.0039673224
0.010469399
0.0039624544
0.0053945407
-0.0071276817
0.010767165
0.011459697
0.0010340646
-0.0008423669
-0.0038257411
0.007818993
0.005295441
0.0021028551
-0.0027595777
-0.00073015946
0.012896247
0.0036600113
0.00019775872
0.005939096
-0.003776258
-0.001720125
0.0022245403
-0.0045690895
0.014630622
-0.0070500677
-0.01645534
-0.001775477
-0.0016255369
-0.0069691534
0.016389469
-0.0038250023
0.0045162137
-0.0034216829
-0.0073404075
-0.0006938388
3.39603e-07
0.013855466
0.0027875518
0.007112087
0.009050066
0.00031178154
0.0066532516
-0.0028729385
-0.010212191
-0.018290134
0.006409495
-0.01583011
0.0017070789
-0.015653975
0.012389654
-0.007567431
-0.0093828235
-0.011659224
-0.0054299333
0.01076122
0.007887757
0.015474214
0.0022952321
-0.0039671846
0.00011921114
-0.0026541306
-0.010530996
-0.022137744
0.011622893
0.006966809
0.005775152
-0.010525763
0.002488051
-0.0008766325
0.008465035
-0.0022319648
-0.0010215065
0.0039480845
-0.0012670591
0.0010076768
0.0067263595
0.0050911317
0.0061647766
0.0034631712
-0.0007160376
-0.0076278006
-0.009024699
-0.022013048
-0.022189412
0.0014533347
0.01329443
-0.011028811
-0.0112427045
-0.0017591297
0.01202662
-0.0018563373
0.004043388
-0.005800362
0.007830169
-0.0067419754
-0.015642622
-0.017333832
0.0002145086
-0.012395365
-0.00030104254
0.011989432
-0.015493957
-5.2189243e-05
-0.01778864
-0.015293449
-0.0019665286
0.013700171
0.02578607
0.0032506948
0.00023401123
0.010541173
-0.01187665
0.0076668262
-0.0072966604
-0.0024691906
-0.024911417
0.0021098494
0.0073077762
0.030072916
0.003190147
0.0022313884
-0.009969739
0.01163846
0.003381126
-0.004629113
-0.0058923587
0.01107976
-0.013405003
0.0112422025
-0.0063542044
-0.00832038
-0.0033257862
0.008154434
0.008164381
0.0059295627
0.014284026
0.0043102168
0.0076260893
0.011428065
0.0035668155
0.0019393003
0.010934828
0.0020498936
-0.0015838073
0.0012457556
-0.0066442746
-0.006571132
0.014500307
-0.0058763307
-0.012071391
0.0007417453
0.018643623
0.0030219085
0.0008193662
0.0007256342
-0.002014761
-0.0050144885
-0.00562668
-0.00793626
-0.020093272
-0.008370461
-0.0072514378
0.013187209
0.0037007257
-0.00010129988
0.0039808718
-0.009058711
0.010817151
-0.0049415817
-0.004322463
-0.0018667593
-0.0025837808
0.008604562
-0.010771153
0.0022232847
-0.006391268
0.0071038473
0.011872548
0.0024971468
0.013765099
0.005592782
-0.0033261378
-0.0033435952
0.00026638218
0.004616013
-0.00279285
-0.0021773034
-0.004057654
0.002127092
0.004477896
-0.009162
-0.008844076
-0.0055070957
-0.016661651
0.0014226327
-0.004239182
0.004127507
0.02231214
0.010850425
0.0044124024
0.0073895925
0.0044327998
0.0014896234
0.008577258
-0.0019118265
-0.0006895159
0.014345358
-0.011031126
-0.0052670133
-0.010144965
0.012819082
0.0030265376
-0.0008886754
-0.0014768335
0.007859332
-0.010520171
-0.0062723276
0.01381242
0.00571217
-0.009320768
0.0020007377
-0.006516928
-0.0034425028
0.0015108885
-0.0053023486
-0.005905882
-0.009218644
-0.013399122
-0.010951305
-0.008193505
0.016183926
-0.0063039893
-0.005933363
-0.0051019765
0.0012362057
-0.019239303
-0.011504611
0.009401588
0.008646359
-0.0071264063
-0.008945311
-0.01325828
0.02559202
0.012999451
0.007758439
-0.0012869355
0.004073104
0.011054338
0.00177401
-0.011437133
-0.018253407
-0.00041094015
0.009891721
0.008363458
0.001434665
-0.0038770474
0.015064593
0.0024618108
-0.031542532
-0.0029392305
-0.010631657
0.015132966
-0.0065412195
0.0075894
-0.007726651
-0.015522005
-0.0118202865
-0.0066010323
0.017839134
0.012243
0.00028567415
0.01653601
-0.0022080776
0.0057099285
-0.000999722
-0.012784547
0.014169833
-0.002704078
-0.005080102
0.008119676
0.011948586
0.025198417
-0.0014648094
-0.007138485
-0.00022024017
0.0031345144
0.006929812
-0.0020494398
-0.0127492715
-0.0070901276
-0.0044046114
-0.013926374
-0.006608243
-0.011225975
-0.0046607396
-0.017052269
0.0013325944
-0.016500536
0.009636052
